5,0.031250
6,0.000000
7,0.000000
8,0.078125
9,0.000000
10,0.046875
11,0.000000
12,0.031250
13,0.015625
14,0.109375
15,0.015625
16,0.015625
17,0.031250
18,0.031250
19,0.078125
20,0.062500
21,0.046875
22,0.109375
23,0.093750
24,0.125000
25,0.140625
26,0.125000
27,0.062500
28,0.187500
29,0.078125
30,0.078125
31,0.109375
32,0.140625
33,0.187500
34,0.218750
35,0.031250
36,0.109375
37,0.343750
38,0.109375
39,0.156250
40,0.203125
41,0.156250
42,0.234375
43,0.187500
44,0.203125
45,0.093750
46,0.296875
47,0.218750
48,0.156250
49,0.281250
50,0.343750
51,0.265625
52,0.125000
53,0.375000
54,0.218750
55,0.328125
56,0.312500
57,0.218750
58,0.250000
59,0.500000
60,0.203125
61,0.375000
62,0.265625
63,0.281250
64,0.343750
65,0.187500
66,0.187500
67,0.203125
68,0.359375
69,0.328125
70,0.203125
71,0.421875
72,0.296875
73,0.328125
74,0.296875
75,0.437500
76,0.296875
77,0.328125
78,0.187500
79,0.296875
80,0.500000
81,0.250000
82,0.312500
83,0.390625
84,0.281250
85,0.437500
86,0.406250
87,0.250000
88,0.375000
89,0.546875
90,0.406250
91,0.421875
92,0.531250
93,0.421875
94,0.578125
95,0.437500
96,0.328125
97,0.406250
98,0.593750
99,0.437500
100,0.328125
101,0.546875
102,0.390625
103,0.359375
104,0.468750
105,0.828125
106,0.328125
107,0.406250
108,0.468750
109,0.546875
110,0.359375
111,0.406250
112,0.437500
113,0.625000
114,0.421875
115,0.359375
116,0.765625
117,0.546875
118,0.421875
119,0.562500
120,0.406250
121,0.625000
122,0.453125
123,0.515625
124,0.609375
125,0.640625
126,0.468750
127,0.578125
128,0.578125
129,1.109375
130,0.703125
131,0.500000
132,0.546875
133,0.500000
134,0.734375
135,0.734375
136,0.609375
137,0.562500
138,0.515625
139,0.515625
140,0.640625
141,0.531250
142,0.421875
143,0.656250
144,0.781250
145,0.765625
146,0.656250
147,0.531250
148,0.625000
149,0.796875
150,0.562500
151,0.531250
152,0.578125
153,0.750000
154,0.578125
155,0.937500
156,0.703125
157,0.609375
158,0.531250
159,0.656250
160,0.750000
161,0.828125
162,0.734375
163,0.953125
164,1.046875
165,0.937500
166,0.843750
167,0.796875
168,0.796875
169,0.765625
170,0.921875
171,0.875000
172,0.734375
173,0.734375
174,0.750000
175,0.875000
176,1.046875
177,0.718750
178,0.796875
179,0.859375
180,0.750000
181,0.828125
182,0.968750
183,0.875000
184,0.875000
185,0.875000
186,0.781250
187,0.968750
188,0.718750
189,0.859375
190,0.765625
191,1.078125
192,1.125000
193,0.890625
194,1.093750
195,0.843750
196,0.906250
197,0.906250
198,1.000000
199,0.890625
200,0.875000
201,0.812500
202,0.921875
203,0.968750
204,1.000000
205,0.890625
206,0.968750
207,1.109375
208,0.843750
209,0.890625
210,1.031250
211,0.921875
212,0.968750
213,0.953125
214,1.109375
215,1.109375
216,1.031250
217,1.171875
218,1.156250
219,0.953125
220,0.921875
221,1.218750
222,1.125000
223,1.000000
224,1.218750
225,1.156250
226,1.250000
227,1.171875
228,0.984375
229,1.203125
230,0.890625
231,1.187500
232,0.875000
233,1.109375
234,1.359375
235,1.125000
236,0.953125
237,1.312500
238,1.156250
239,1.234375
240,1.671875
241,1.546875
242,1.171875
243,1.109375
244,1.281250
245,1.062500
246,1.312500
247,1.281250
248,1.109375
249,1.000000
250,1.328125
251,1.171875
252,1.109375
253,1.109375
254,1.359375
255,1.265625
256,1.546875
257,1.171875
258,1.515625
259,1.593750
260,1.281250
261,1.281250
262,1.359375
263,1.546875
264,1.406250
265,1.140625
266,1.265625
267,1.375000
268,1.546875
269,1.265625
270,1.234375
271,1.359375
272,1.296875
273,1.281250
274,1.453125
275,1.359375
276,1.546875
277,1.500000
278,1.375000
279,1.609375
280,1.234375
281,1.453125
282,1.218750
283,1.062500
284,1.828125
285,1.359375
286,1.406250
287,1.421875
288,1.562500
289,1.828125
290,1.375000
291,1.343750
292,1.734375
293,1.531250
294,1.453125
295,1.796875
296,1.640625
297,1.609375
298,1.609375
299,1.656250
300,1.734375
