5,0.015625
6,0.031250
7,0.000000
8,0.015625
9,0.031250
10,0.031250
11,0.015625
12,0.015625
13,0.000000
14,0.000000
15,0.031250
16,0.046875
17,0.015625
18,0.109375
19,0.015625
20,0.015625
21,0.015625
22,0.046875
23,0.062500
24,0.203125
25,0.031250
26,0.375000
27,0.046875
28,0.093750
29,0.046875
30,0.062500
31,0.218750
32,0.062500
33,0.343750
34,0.421875
35,0.046875
36,0.062500
37,0.046875
38,0.453125
39,0.078125
40,0.234375
41,0.203125
42,0.203125
43,0.140625
44,0.078125
45,0.109375
46,0.046875
47,0.093750
48,0.062500
49,0.078125
50,0.109375
51,0.578125
52,0.468750
53,0.218750
54,0.234375
55,0.500000
56,0.265625
57,0.171875
58,0.593750
59,0.109375
60,0.093750
61,0.421875
62,0.531250
63,0.421875
64,0.203125
65,0.218750
66,0.296875
67,0.218750
68,0.765625
69,0.984375
70,0.609375
71,0.250000
72,0.656250
73,0.671875
74,0.687500
75,0.640625
76,0.265625
77,0.484375
78,0.640625
79,0.281250
80,0.328125
81,1.078125
82,0.453125
83,0.296875
84,0.687500
85,1.046875
86,0.718750
87,0.218750
88,0.718750
89,0.265625
90,0.609375
91,0.203125
92,0.437500
93,0.281250
94,0.609375
95,0.484375
96,1.156250
97,0.359375
98,0.687500
99,0.375000
100,0.703125
101,0.343750
102,0.406250
103,0.781250
104,0.703125
105,0.984375
106,0.375000
107,0.468750
108,0.453125
109,0.484375
110,0.500000
111,0.421875
112,0.546875
113,0.484375
114,1.062500
115,1.125000
116,0.796875
117,1.187500
118,0.875000
119,1.046875
120,1.078125
121,0.562500
122,1.125000
123,0.765625
124,0.875000
125,1.296875
126,0.843750
127,1.265625
128,0.656250
129,0.671875
130,0.718750
131,0.703125
132,0.671875
133,1.046875
134,1.171875
135,1.312500
136,1.046875
137,1.734375
138,1.062500
139,1.406250
140,0.984375
141,1.671875
142,1.328125
143,1.343750
144,1.625000
145,1.687500
146,1.562500
147,1.406250
148,1.468750
149,1.187500
150,2.156250
151,1.625000
152,1.203125
153,1.734375
154,2.500000
155,1.468750
156,2.015625
157,2.437500
158,1.640625
159,1.765625
160,1.531250
161,1.625000
162,2.218750
163,2.531250
164,2.406250
165,2.203125
166,1.843750
167,1.625000
168,1.921875
169,1.718750
170,2.687500
171,1.781250
172,2.500000
173,2.609375
174,2.593750
175,2.390625
176,2.343750
177,2.890625
178,2.593750
179,2.328125
180,2.312500
181,2.515625
182,2.625000
183,2.953125
184,2.171875
185,2.156250
186,2.031250
187,2.875000
188,2.062500
189,2.875000
190,2.109375
191,2.031250
192,2.937500
193,3.250000
194,2.343750
195,2.640625
196,2.046875
197,2.546875
198,2.406250
199,2.156250
200,2.765625
201,2.875000
202,2.609375
203,2.968750
204,3.125000
205,2.421875
206,2.484375
207,2.968750
208,2.687500
209,2.703125
210,2.718750
211,2.140625
212,3.265625
213,2.890625
214,3.125000
215,2.765625
216,2.671875
217,3.109375
218,3.000000
219,3.359375
220,2.609375
221,3.000000
222,3.515625
223,3.281250
224,3.546875
225,3.656250
226,2.765625
227,2.937500
228,3.109375
229,3.312500
230,2.843750
231,2.828125
232,3.687500
233,3.218750
234,2.968750
235,3.656250
236,3.562500
237,3.625000
238,2.500000
239,3.562500
240,3.046875
241,3.218750
242,3.500000
243,2.734375
244,3.312500
245,2.953125
246,3.171875
247,3.593750
248,2.890625
249,3.343750
250,3.421875
251,2.968750
252,3.312500
253,2.765625
254,2.812500
255,3.500000
256,3.500000
257,3.031250
258,3.328125
259,3.578125
260,3.187500
261,3.281250
262,3.484375
263,3.796875
264,4.046875
265,4.062500
266,3.078125
267,3.421875
268,3.500000
269,3.406250
270,3.718750
271,4.140625
272,3.015625
273,3.734375
274,4.187500
275,2.984375
276,3.250000
277,3.781250
278,3.750000
279,3.562500
280,4.437500
281,3.703125
282,4.390625
283,3.843750
284,4.265625
285,3.578125
286,3.171875
287,3.828125
288,3.796875
289,3.421875
290,3.062500
291,3.546875
292,3.703125
293,4.578125
294,3.968750
295,3.812500
296,4.718750
297,3.609375
298,3.906250
299,3.234375
300,3.796875
