5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.015625
11,0.000000
12,0.015625
13,0.000000
14,0.140625
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.015625
22,0.031250
23,0.015625
24,0.000000
25,0.156250
26,0.171875
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.171875
34,0.171875
35,0.031250
36,0.031250
37,0.031250
38,0.015625
39,0.000000
40,0.171875
41,0.031250
42,0.093750
43,0.171875
44,0.015625
45,0.015625
46,0.031250
47,0.015625
48,0.187500
49,0.031250
50,0.187500
51,0.015625
52,0.031250
53,0.296875
54,0.015625
55,0.015625
56,0.234375
57,0.031250
58,0.015625
59,0.031250
60,0.031250
61,0.375000
62,0.140625
63,0.109375
64,0.078125
65,0.062500
66,0.203125
67,0.171875
68,0.046875
69,0.015625
70,0.046875
71,0.062500
72,0.031250
73,0.171875
74,0.171875
75,0.062500
76,0.015625
77,0.421875
78,0.343750
79,0.406250
80,0.203125
81,0.062500
82,0.562500
83,0.031250
84,0.218750
85,0.046875
86,0.406250
87,0.078125
88,0.437500
89,0.578125
90,0.281250
91,0.203125
92,0.093750
93,0.578125
94,0.171875
95,0.312500
96,0.265625
97,0.515625
98,0.031250
99,0.046875
100,0.031250
101,0.421875
102,0.406250
103,0.046875
104,0.203125
105,0.765625
106,0.562500
107,0.171875
108,0.390625
109,0.500000
110,0.203125
111,0.062500
112,0.281250
113,0.453125
114,0.031250
115,0.203125
116,0.406250
117,0.171875
118,0.781250
119,0.406250
120,0.625000
121,0.265625
122,0.234375
123,0.437500
124,0.734375
125,0.531250
126,0.250000
127,0.062500
128,0.375000
129,0.046875
130,0.125000
131,0.078125
132,0.234375
133,0.203125
134,0.578125
135,0.265625
136,0.593750
137,0.328125
138,0.500000
139,0.234375
140,0.921875
141,0.234375
142,0.250000
143,0.546875
144,0.187500
145,0.093750
146,0.328125
147,0.593750
148,0.125000
149,0.171875
150,0.171875
151,0.390625
152,0.593750
153,0.625000
154,0.390625
155,0.421875
156,0.671875
157,0.109375
158,0.437500
159,0.203125
160,0.328125
161,0.593750
162,0.671875
163,0.265625
164,0.296875
165,1.000000
166,0.484375
167,0.234375
168,0.218750
169,0.234375
170,0.250000
171,0.250000
172,0.218750
173,0.609375
174,0.609375
175,0.781250
176,0.234375
177,0.281250
178,0.250000
179,0.234375
180,0.281250
181,0.265625
182,0.687500
183,0.281250
184,0.296875
185,0.687500
186,0.750000
187,0.296875
188,0.593750
189,0.765625
190,1.250000
191,0.281250
192,0.531250
193,0.765625
194,0.703125
195,0.390625
196,0.218750
197,0.343750
198,1.171875
199,0.765625
200,0.531250
201,0.562500
202,0.265625
203,0.234375
204,0.406250
205,0.375000
206,0.281250
207,0.687500
208,0.265625
209,0.750000
210,0.437500
211,0.296875
212,0.562500
213,0.593750
214,0.671875
215,0.281250
216,1.000000
217,0.546875
218,1.046875
219,0.281250
220,1.156250
221,0.437500
222,1.000000
223,0.437500
224,0.703125
225,0.687500
226,0.421875
227,0.593750
228,0.828125
229,0.421875
230,0.437500
231,0.421875
232,0.828125
233,0.421875
234,0.265625
235,0.734375
236,1.203125
237,0.453125
238,0.968750
239,1.140625
240,0.609375
241,0.687500
242,0.375000
243,0.859375
244,0.421875
245,0.812500
246,1.156250
247,0.671875
248,0.531250
249,1.156250
250,1.375000
251,0.578125
252,0.937500
253,0.328125
254,0.750000
255,1.015625
256,0.265625
257,0.375000
258,0.640625
259,0.828125
260,0.625000
261,0.781250
262,0.453125
263,0.453125
264,0.421875
265,0.437500
266,0.406250
267,0.453125
268,0.750000
269,0.765625
270,0.515625
271,0.531250
272,0.484375
273,0.812500
274,1.156250
275,0.609375
276,0.984375
277,0.968750
278,0.781250
279,0.765625
280,0.796875
281,0.843750
282,0.453125
283,0.828125
284,1.156250
285,0.750000
286,0.484375
287,0.531250
288,0.812500
289,0.359375
290,0.734375
291,0.734375
292,0.906250
293,0.906250
294,1.062500
295,0.593750
296,0.906250
297,0.609375
298,0.515625
299,0.968750
300,1.359375
