5,0.000000
6,0.000000
7,0.000000
8,0.093750
9,0.000000
10,0.000000
11,0.031250
12,0.000000
13,0.140625
14,0.000000
15,0.031250
16,0.000000
17,0.000000
18,0.187500
19,0.000000
20,0.000000
21,0.015625
22,0.015625
23,0.187500
24,0.156250
25,0.000000
26,0.000000
27,0.000000
28,0.031250
29,0.187500
30,0.187500
31,0.015625
32,0.015625
33,0.078125
34,0.187500
35,0.015625
36,0.046875
37,0.187500
38,0.031250
39,0.156250
40,0.187500
41,0.015625
42,0.187500
43,0.218750
44,0.031250
45,0.187500
46,0.312500
47,0.234375
48,0.203125
49,0.031250
50,0.046875
51,0.156250
52,0.046875
53,0.187500
54,0.203125
55,0.218750
56,0.203125
57,0.015625
58,0.156250
59,0.187500
60,0.125000
61,0.187500
62,0.203125
63,0.171875
64,0.203125
65,0.187500
66,0.203125
67,0.140625
68,0.187500
69,0.234375
70,0.375000
71,0.390625
72,0.250000
73,0.390625
74,0.375000
75,0.218750
76,0.234375
77,0.375000
78,0.203125
79,0.203125
80,0.312500
81,0.328125
82,0.406250
83,0.359375
84,0.218750
85,0.390625
86,0.218750
87,0.359375
88,0.218750
89,0.234375
90,0.375000
91,0.390625
92,0.234375
93,0.343750
94,0.390625
95,0.390625
96,0.546875
97,0.562500
98,0.578125
99,0.468750
100,0.578125
101,0.390625
102,0.375000
103,0.406250
104,0.359375
105,0.421875
106,0.562500
107,0.250000
108,0.437500
109,0.390625
110,0.406250
111,0.390625
112,0.421875
113,0.421875
114,0.250000
115,0.562500
116,0.421875
117,0.421875
118,0.390625
119,0.375000
120,0.406250
121,0.390625
122,0.421875
123,0.406250
124,0.421875
125,0.578125
126,0.437500
127,0.406250
128,0.531250
129,0.421875
130,0.437500
131,0.484375
132,0.671875
133,0.406250
134,0.687500
135,0.593750
136,0.359375
137,0.390625
138,0.437500
139,0.625000
140,0.609375
141,0.500000
142,0.468750
143,0.593750
144,0.500000
145,0.406250
146,0.593750
147,0.578125
148,0.453125
149,0.562500
150,0.718750
151,0.625000
152,0.609375
153,0.625000
154,0.734375
155,0.796875
156,0.625000
157,0.500000
158,0.609375
159,0.703125
160,0.796875
161,0.750000
162,0.765625
163,0.687500
164,0.625000
165,0.656250
166,0.640625
167,0.593750
168,0.671875
169,0.640625
170,0.859375
171,0.812500
172,0.843750
173,0.843750
174,0.656250
175,0.828125
176,0.812500
177,0.656250
178,0.656250
179,0.625000
180,0.875000
181,0.656250
182,0.734375
183,0.640625
184,0.640625
185,0.718750
186,0.703125
187,1.062500
188,0.921875
189,0.640625
190,1.046875
191,0.937500
192,0.812500
193,0.984375
194,0.890625
195,0.828125
196,0.781250
197,0.843750
198,0.765625
199,0.812500
200,0.828125
201,1.062500
202,0.859375
203,0.859375
204,0.828125
205,0.906250
206,0.984375
207,0.828125
208,0.984375
209,0.953125
210,0.796875
211,0.859375
212,0.796875
213,0.906250
214,0.796875
215,0.890625
216,1.093750
217,0.890625
218,0.875000
219,1.078125
220,0.968750
221,1.125000
222,1.015625
223,0.984375
224,1.000000
225,0.875000
226,1.015625
227,1.015625
228,0.968750
229,1.140625
230,1.140625
231,0.828125
232,0.875000
233,1.062500
234,0.953125
235,1.187500
236,1.109375
237,0.843750
238,1.156250
239,1.015625
240,1.015625
241,1.140625
242,0.984375
243,1.062500
244,1.281250
245,1.031250
246,1.015625
247,1.015625
248,0.890625
249,1.265625
250,1.125000
251,1.000000
252,1.187500
253,1.109375
254,1.125000
255,1.062500
256,1.187500
257,1.218750
258,0.984375
259,1.234375
260,1.031250
261,1.203125
262,1.171875
263,1.187500
264,1.187500
265,1.187500
266,1.156250
267,1.187500
268,1.078125
269,1.218750
270,1.187500
271,1.078125
272,1.171875
273,1.234375
274,1.453125
275,1.156250
276,1.218750
277,1.187500
278,1.234375
279,1.343750
280,1.187500
281,1.250000
282,1.359375
283,1.187500
284,1.093750
285,1.281250
286,1.109375
287,1.203125
288,1.203125
289,1.343750
290,1.328125
291,1.359375
292,1.390625
293,1.484375
294,1.203125
295,1.375000
296,1.343750
297,1.437500
298,1.343750
299,1.375000
300,1.468750
